sentence,wikidata,label
"born in vaduz, wieser began his youth career with fc triesen and moved onto fc vaduz",place of birth Vaduz,0
"was born in wakamatsu now wakamatsu ward, kitakyūshū and in 1937 he received the prestigious akutagawa prize for one of his novels,",place of birth Kitakyūshū,0
liu yu-chan ; born 20 december 1975 in taiwan is a taiwanese baseball player who played for the brother elephants of chinese professional baseball league,place of birth Taiwan,0
"dolgopyat was born in dnipropetrovsk now dnipro, ukraine, and is of jewish descent.""artem dolgopyat is closing in on shatilov,"" gymnovosti.""dolgopyat the day of the floor final i couldn’t step on my foot,"" gymnovosti",place of birth Dnipro,0
"robert browning was born in walworth in the parish of camberwell, surrey, which now forms part of the borough of southwark in south london",place of birth London,0
kristian james thomas born 14 february 1989 in wolverhampton is a british former artistic gymnast,place of birth Wolverhampton,0
"born in byzantium about 257 bc, he soon moved to alexandria and studied under zenodotus, callimachus, and dionysius iambus",place of birth Byzantium,0
"born either in england or in douai, flanders, france, wade fled to france after the jacobite rising of 1745 was crushed",place of birth England,0
"margaret qualley was born on october 23, 1994, in montana",place of birth Kalispell,0
"nipkow was born in lauenburg now lębork in the prussian province of pomerania, now part of poland",place of birth Lębork,0
aldus manutius was born close to rome in bassiano between 1449 and 1452,place of birth Bassiano,0
"born at honfleur, boudin was the son of a harbor pilot, and at age 10 the young boy worked on a steamboat that ran between le havre and honfleur",place of birth Honfleur,0
david barlow born 22 october 1983 is an australian professional basketball player for melbourne united of the national basketball league nbl,place of birth Melbourne,0
"moncey was born on 31 july 1754 in palise or moncey, doubs",place of birth Moncey,0
"born in derby, kean started his youth career at derby county, before moving to blackburn rovers towards the end of the 2008–09 season",place of birth Derby,0
christian vom lehn born 14 april 1992 in wuppertal is a german swimmer,place of birth Wuppertal,0
isaac babel was born in the moldavanka section of odessa to manus and feyga babel,place of birth Odessa,0
adán jonathan vergara villagra born 9 may 1981 in iquique is a chilean football player and who currently plays for san antonio unido in chile,place of birth Iquique,0
diana was born into the british nobility and grew up close to the royal family on their sandringham estate,place of birth Sandringham,0
ian sampson born 14 november 1968 in wakefield is an english former footballer,place of birth Wakefield,0
"link was born at hildesheim as a son of the minister august heinrich link 1738–1783, who taught him love of nature through collection of 'natural objects'",place of birth Hildesheim,0
"xiaojing yan born 1978, jiangsu, china received her bachelors in decorative art from nanjing arts institute in 2000",place of birth Nanjing,0
"james monroe was born on april 28, 1758, in his parents' house in a wooded area of westmoreland county, virginia",place of birth Monroe Hall,0
"he was born stephen arnold douglass in brandon, vermont,brandon village historic district , vermont heritage network via the university of vermont",place of birth Brandon,0
"born in philadelphia to a family active in whig politics, randall shifted to the democratic party after the whigs' demise",place of birth Philadelphia,0
"born in madrid but raised in puertollano, castile-la mancha from where his parents hailed, cañizares started his career with real madrid in 1988, playing initially with its c-team",place of birth Madrid,0
"zohurul hoque was born in a village called deubari, in karimganj district, bordering present day bangladesh, in assam province of india in a sunni muslim family",place of birth Assam,0
"at the time of his birth his native breslau now wrocław in poland had become the 6th largest city in the german empire, with a jewish population of about 20,000, 5% of the city's population.baedeker, karl, northern germany, 14th revised edition, leipzig and london, 1904, p.185",place of birth Wrocław,0
"born in montreal, canada east, the son of louis boyer and marie-aurélie mignault, boyer studied in montreal and at the university of london",place of birth Montreal,0
"harrison was born as henry maxwell dempsey in stamford, connecticut",place of birth Stamford,0
"ricky berry was born in lansing, michigan in 1964, when his father bill berry was a student-athlete at michigan state university",place of birth Lansing,0
mokdad sifi ; born 21 april 1940 in tébessa is an algerian politician,place of birth Tébessa,0
robert hooke was born in 1635 in freshwater on the isle of wight to john hooke and cecily gyles,place of birth Freshwater,0
"gil shaham was born in urbana, illinois, while his parents, israeli scientists, were on an academic fellowship at the university of illinois",place of birth Urbana,0
póta was born in the hungarian capital budapest in 1985 and began practicing table tennis in 1990,place of birth Budapest,0
"pieter verhees was born in lommel and raised in overpelt, belgium",place of birth Lommel,0
"matsuyama was born in kyoto prefecture on august 31, 1967",place of birth Kyoto,0
feng jin chinese ; born 14 august 1993 in chongqing is a chinese football player who currently plays for chinese super league side chongqing lifan,place of birth Chongqing,0
haji abdul aziz abdul kadir born 11 february 1963 is a malaysian politician and a former member of the parliament of malaysia for the ketereh constituency in kelantan,place of birth Kelantan,0
"dong-hyek lim born july 25, 1984 in seoul is a south korean classical pianist",place of birth Seoul,0
"tarde was born in sarlat in the province of dordogne, and he studied law at toulouse and paris",place of birth Sarlat-la-Canéda,0
"miklós rózsa was born in budapest and was introduced to classical and folk music by his mother, regina, a pianist who had studied with pupils of franz liszt, and his father, gyula, a well-to-do industrialist and landowner who loved hungarian folk music",place of birth Budapest,0
"bárbara dührkop dührkop born 27 july 1945, in hanover is a spanish politician and member of the spanish socialist workers' party psoe",place of birth Hanover,0
"the son of a publisher, foucault was born in paris on 18 september 1819",place of birth Paris,0
"bei ling 貝嶺 born december 28, 1959 in beijing is a chinese poet, and journal editor",place of birth Beijing,0
jeanne antoinette poisson was born on 29 december 1721 in paris to françois poisson 1684–1754 and his wife madeleine de la motte 1699–1745,place of birth Paris,0
"newell was born in colorado on november 3, 1962, later attending davis senior high school in davis, california",place of birth Colorado,0
stefano carozzo born 17 january 1979 in savona is a male italian fencer,place of birth Savona,0
"yu was born in 1928 in nanking to yu chao-ying and sun xiu-jun, but fled with his family during the japanese invasion",place of birth Nanjing,0
"trumbić was born in split in the austrian crownland of dalmatia and studied law at zagreb, vienna and graz with doctorate in 1890",place of birth Split,0
"she was the eldest of six children born to boston mayor john francis ""honey fitz"" fitzgerald and mary josephine ""josie"" hannon.goodwin, doris kearns 2001",place of birth Boston,0
"brandenberger born 1954 in bern is an american theoretical cosmologist and a professor of physics at mcgill university in montreal, quebec, canada",place of birth Bern,0
"born in sheffield, gregory played for the sheffield united academy and was released in 2008",place of birth Sheffield,0
"major oliver ridsdale baldwin, 2nd earl baldwin of bewdley born 1 march 1899, died 10 august 1958",place of birth Bewdley,0
"she was born in setagaya, and grew up in higashimurayama, tokyo",place of birth Tokyo,0
"also known as ""totò"", di natale was born in naples on 13 october 1977 to salvatore, a professional painter, and giovanna",place of birth Naples,0
bozanic was born in sydney but started his professional career in england before returning to play for central coast mariners in the a-league,place of birth Sydney,0
"tang jinhua ; born 8 january 1992 in nanjing is a chinese female retired badminton player who competed at the highest level during the second decade of the 2000s, winning numerous women's doubles and occasional mixed doubles events with a variety of partners",place of birth Nanjing,0
"saint-pierre was born at the château of saint-pierre-église near cherbourg, where his father, the marquis de saint-pierre, was grand bailli of cotentin",place of birth Saint-Pierre-Église,0
"peart was born on september 12, 1952, to glen and betty peart and lived his early years on his family's farm in hagersville, on the outskirts of hamilton",place of birth Hamilton,0
"kongkiat ""kome"" komesiri , born june 2, 1975, in thailand is a thai film director and screenwriter",place of birth Thailand,0
"charlie soong was born as han jiaozhun in the western suburbs of wenchang city in hainan province as the third son of han hongyi 韓鴻翼 hán hóngyì on october 17, 1861",place of birth Hainan,0
"stephen twigg born 25 december 1966 is a british labour co-op politician who was member of parliament member of parliament for enfield southgate from 1997 to 2005, and for liverpool west derby from 2010 to 2019",place of birth London Borough of Enfield,0
"su rong was born 1948 in taonan formerly tao'an county, baicheng prefecture, in northeast china's jilin province",place of birth Taonan,0
wagenknecht was born on 16 july 1969 in the east german city of jena,place of birth Jena,0
"jean-baptiste de machault d'arnouville, comte d'arnouville, seigneur de garge et de gonesse, was born in paris on 13 december 1701 and died on 12 july 1794 in a french revolutionary prison",place of birth Paris,0
"born in boulogne-sur-mer in 1963, papin was the son of a professional football player, guy papin",place of birth Boulogne-sur-Mer,0
"gauff was born on march 13, 2004, to candi and corey gauff, both of whom are from delray beach, florida",place of birth Delray Beach,0
"thomas john mitchell ashley born 11 february 1984 in auckland is a sailor from new zealand, who won the gold medal in the men's sailboard event at the 2008 summer olympics, he also won the 2008 rs x world championships",place of birth Auckland,0
"mona barthel was born in bad segeberg to wolfgang barthel, who won the shot put event at the 1970 european junior athletics championships in paris, and dr",place of birth Bad Segeberg,0
"yeghishe charents was born yeghishe abgari soghomonyan in kars eastern armenia, then a part of the russian empire in 1897 to a family involved in the rug trade",place of birth Kars,0
"earle was born in 1935 in the gibbstown section of greenwich township, gloucester county, new jersey, to alice freas richie earle and lewis reade",place of birth Gibbstown,0
"georges de la tour was born in the town of vic-sur-seille in the diocese of metz, which was technically part of the holy roman empire, but had been ruled by france since 1552",place of birth Vic-sur-Seille,0
"novikov was born on 20 march 1938 in gorky, soviet union now nizhny novgorod, russia",place of birth Nizhny Novgorod,0
diop was born in toulouse and played youth football for balma sc before moving to toulouse fc in 2006,place of birth Toulouse,0
"born in longsight, manchester, brown began his football career as a schoolboy playing for the burnage high school and fletcher moss rangers, a greater manchester youth side, and was a former student of the lilleshall hall fa school of excellence, as well as spending time at united's football academy, which he joined at the age of 12",place of birth Manchester,0
"during his career, he often claimed to have been born in waycross, georgia, although he said in 2015 he was actually born in lansing, michigan",place of birth Lansing,0
"born in cleveland, ohio and raised in farmington hills, michigan, benson attended detroit country day school in beverly hills, michigan",place of birth Farmington Hills,0
yin xiuzhen ; born 1963 in beijing is a chinese sculpture and installation artist,place of birth Beijing,0
loewe was born in löbejün and received his first music lessons from his father,place of birth Löbejün,0
erwin kehlhoffner born 6 december 1983 in strasbourg is a badminton player from france and affiliations with asl robertsau club,place of birth Strasbourg,0
"pavlo klimkin was born on 25 december 1967 in the city of kursk in russia then the soviet union; but spent only the first two months of his life there.klimkin russia trying to force renegotiation of minsk deals, kyiv post 18 january 2015 beyond russian and ukrainian, klimkin is fluent in english and german and has a basic knowledge of french and spanish",place of birth Kursk,0
"minase yashiro was born on february 3, 1985 in gifu prefecture, japan",place of birth Gifu,0
"she was born hulda geiringer in vienna, and studied singing with otto iro, piano with maria wetzelsberger, and dancing at the vienna music academy",place of birth Vienna,0
"smith's father, george ernest stanley, was born in the everton district of liverpool in 1874 to william henry stanley and eliza jane gildea",place of birth Liverpool,0
"speke was born on 4 may 1827 at orleigh court, buckland brewer, near bideford, north devon",place of birth Bideford,0
"cho jun-ho , ; born 16 december 1988 in busan is a south korean judoka",place of birth Busan,0
gabbana was born in milan to a father who worked in a printing factory and a mother who worked for a laundry service,place of birth Milan,0
"boiardo was born in 1440,matteo maria boiardo letteratura.it at or near, scandiano today's province of reggio emilia; the son of giovanni di feltrino and lucia strozzi, he was of noble lineage, ranking as count of scandiano, with seignorial power over arceto, casalgrande, gesso, and torricella",place of birth Scandiano,0
abylgaziev was born on 20 january 1968 in the kochkor district of the naryn oblast in the kyrgyz ssr,place of birth Kochkor,0
"adichie was born in the city of enugu in nigeria, and grew up as the fifth of six children in an igbo family in the university town of nsukka in enugu state",place of birth Enugu,0
"giacalone was born on january 9, 1919, on the eastside of detroit",place of birth Detroit,0
"dewey phillip bryant born december 9, 1954 is an american politician who served as the 64th governor of mississippi from 2012 to 2020",place of birth Moorhead,0
"is a japanese novelist born in fukuoka, fukuoka prefecture, japan",place of birth Fukuoka,0
rufer was born in wellington to a swiss father and a new zealand māori mother,place of birth Wellington,0
"kate elizabeth voegele was born in the cleveland suburb of bay village, ohio on december 8, 1986",place of birth Bay Village,0
"born november 12, 1937, in fayette, mississippi, truly attended segregated schools in fayette and meridian, mississippi",place of birth Fayette,0
szávay was born in kiskunhalas and grew up in soltvadkert,place of birth Kiskunhalas,0
"tsang was born to parents tik fai tsang and woon-wah young in a hakka village in jiangxi province, china on 6 november 1943.who's who australia in 1949 tsang and his family fled to hong kong as refugees",place of birth Jiangxi,0
"katina was born in moscow on 4 october 1984 to the musician, sergey katin – who collaborated with ""dyuna"", marina khlebnikova and other representatives of russian show-business",place of birth Moscow,0
"thomas alan waits was born on december 7, 1949, in pomona, california",place of birth Pomona,0
o'keeffe was born in birmingham and attended baverstock school in the druids heath area,place of birth Birmingham,0
"nakabayashi was born in nagoya on october 21, 1989",place of birth Nagoya,0
"sadanobu was born in edo castle on january 15, 1759, into the tayasu branch of the tokugawa house",place of birth Edo,0
"félix de roy 25 july 1883 – 15 may 1942 was a belgian astronomer, born in antwerp",place of birth Antwerp,0
"goldkuhl was born on december 30, 1991 in framingham, massachusetts",place of birth Framingham,0
"born in idaho falls, crapo is a graduate of brigham young university and harvard law school",place of birth Bonneville County,0
sergei bagapsh was born on 4 march 1949 at sukhumi in the georgian ssr,place of birth Sukhumi,0
"born in constantinople on 5 february 1889, his father was named mustafa and was of circassian descent, migrated to anatolia from the dagestan region of the caucasus",place of birth Constantinople,0
"born in hanseongbu present-day seoul to lee jin-gyu 이진규, 李鎭奎, lee bong-chang was raised in poverty",place of birth Seoul,0
wang was born in 1909 in beijing to a poor family of bannerman background,place of birth Beijing,0
"chan kwong beng born 2 june 1988 in perak is a malaysian badminton player, and in 2017 he started to represent the united states",place of birth Perak,0
"minakata kumagusu was born in the castle city of wakayama on april 15, 1867, the second son to a hardware dealer yahei minakata, 39, and wife sumi, 30, and was raised with three brothers and two sisters",place of birth Wakayama,0
"born in calgary, alberta, canada, hargreaves played with calgary foothills as a youth before beginning his professional football career in germany with bayern munich",place of birth Calgary,0
"he was born in wiscasset, maine to a ship-owning and seafaring family",place of birth Maine,0
botticelli was born in the city of florence in a house in the street still called via borgo ognissanti,place of birth Florence,0
"daniella van den berg born 24 may 1996 at paradera, aruba is an aruban swimmer",place of birth Aruba,0
song qingling born 22 july 1986 in liaoning province is a field hockey player from china,place of birth Liaoning,0
"antônio was born in rio de janeiro, the sixth son of prince pedro henrique of orléans-braganza and of his wife, princess maria of bavaria.genealogisches handbuch des adels, fürstliche häuser limburg an der lahn c.a",place of birth Rio de Janeiro,0
"carlos was born in belém in 1902, the first of eight children",place of birth Belém,0
matteo pratichetti born 27 july 1985 in rome is a former italian rugby union player,place of birth Rome,0
liu yunfei ; born 8 may 1979 is a former chinese international football goalkeeper who played for tianjin teda and shanghai shenhua,place of birth Tianjin,0
"yi was born in dosan-myeon, andong on may 18, 1904",place of birth Andong,0
"ouyang xiadan was born in july 1977 in qixing district of guilin, guangxi, she secondary studied at guilin high school , she entered communication university of china in 1995, majoring in broadcasting, where she graduated in 1999.状元出身的七大美女主播 欧阳夏丹是嘉兴高考状元？",place of birth Guilin,0
"born at logierait in atholl, perthshire, scotland, the son of rev adam ferguson, he received his education at logierait parish school, perth grammar school, and at the university of edinburgh and the university of st andrews ma 1742",place of birth Logierait,0
"francisco marinho robby elson born february 28, 1976 in rotterdam is a dutch retired professional basketball player",place of birth Rotterdam,0
"yang kuiyi was born in the hubei province during the reign of the guangxu emperor and joined the local new army in 1903.axishistory forum in 1912, he studied at the infantry department of the imperial japanese army academy",place of birth Hubei,0
available at posted on 13/09/2014 accessed on 5/11/2018 he was born in rabaul in east new britain,place of birth Rabaul,0
hu die gave birth to a daughter and a boy during this time,place of birth Shanghai,0
"levi eshkol shkolnik was born in the shtetl of oratov, kiev governorate, russian empire now orativ, vinnytsia oblast, ukraine",place of birth Kiev,0
blatter was born in visp in the swiss canton of valais with the given name of josef,place of birth Visp,0
svetlana anatolyevna boiko born 13 april 1972 in rostov-on-don is a russian foil fencer,place of birth Rostov-on-Don,0
"aleksandre ""sandro"" kobakhidze , ; born 11 february 1987 in tbilisi is a professional georgian football player who plays for locomotive tbilisi",place of birth Tbilisi,0
"seddon was born in eccleston near st helens, lancashire, england in 1845",place of birth Eccleston,0
"aby warburg was the first of seven children born to moritz warburg, director of the hamburg bank, and his wife charlotte, née oppenheim",place of birth Hamburg,0
"sidney samuel gordon was born in glasgow, scotland, and was the son of the managing director of british lion films in scotland",place of birth Glasgow,0
pandeli majko was born on 15 november 1967 in tirana,place of birth Tirana,0
"carl ruggles was born in marion, massachusetts on march 11, 1876",place of birth Marion,0
aiden connor o'neill born 4 july 1998 is an australian professional football player who plays as a midfielder for brisbane roar on loan from club burnley,place of birth Brisbane,0
spencer was born in glasgow raised in the gorbals neighbourhood,place of birth Glasgow,0
hariri was born on 1 november 1944 to a modest sunni muslim family in the lebanese port city of sidon,place of birth Sidon,0
"ryū was born in tamamizu village, tamana county, a rural area of kumamoto prefecture in kyushu, the most southerly and westerly of the four main islands of japan",place of birth Tamana,0
"emma freud was born in london on 25 january 1962 and is the daughter of politician and broadcaster sir clement freud 1924–2009 and june flewett, known as the actress jill freud",place of birth London,0
"ji mingyi ; born december 15, 1980 in dalian is a chinese footballer",place of birth Dalian,0
"on discovering her pregnancy, karla fled to frankfurt am main in germany where erik was born on 15 june 1902 and was given the surname salomonsen",place of birth Frankfurt am Main,0
"ulis was born in southfield, michigan a detroit suburb, and lived in lima, ohio, with his mother and younger brother, ahron",place of birth Southfield,0
"austin was born in highgate, vermont on november 12, 1877,james g",place of birth Highgate,0
"listed daughters of joe truett simpson as jessica ann born july 10, 1980, in taylor county, texas, and ashley nicolle born october 3, 1984, in mclennan county, texas",place of birth Waco,0
liu xiaomei born 11 january 1972 in neijiang is a former chinese track and field athlete who specialised in sprinting,place of birth Neijiang,0
"born and raised in taiwan, he received his bachelor of science from national tsing hua university in taiwan in 1977 and then went to the united states in 1979 to study at the university of michigan where he had received a master of science degree in aerospace engineering in 1981",place of birth Taiwan,0
"chen hao was born february 1954 in haimen, jiangsu province, and worked as a schoolteacher in haimen from 1973 to 1977",place of birth Haimen,0
"domett was born at camberwell grove, surrey; the fourth son of nathaniel domett, a ship-owner",place of birth Camberwell,0
"leonard blussé born july 23, 1946, in rotterdam is a dutch historian concerned with the field of asian-european relations",place of birth Rotterdam,0
wang qiang ; ; born 14 january 1992 in tianjin is a chinese professional tennis player,place of birth Tianjin,0
"born in piracicaba and raised in santa bárbara d'oeste, boschilia began his youth career at neighbouring guarani",place of birth Piracicaba,0
"smitha was born in a telugu family to ramallu and sarasamma in kovvali village, denduluru mandal, eluru",place of birth Eluru,0
"lucas was born in malvern in worcestershire, to middle-class, conservative parents peter and valerie lucas",place of birth Malvern,0
"born in pyongyang known at the time as ""heijō"", he played for japan national team in 1940",place of birth Pyongyang,0
"trương văn cam was born in 1947 to a poor family in saigon as the son of trương văn bưởi, who had immigrated from quảng nam to saigon",place of birth Ho Chi Minh City,0
"hughes was born in mission viejo, california on june 24, 1986, and attended foothill high school in santa ana, california, where he was a first-team high school all-american pitcher and had one perfect game",place of birth Mission Viejo,0
"marco antonio rubio born may 28, 1971 is an american politician serving as the senior united states senator from florida",place of birth Miami,0
"jaan einasto born 23 february 1929, in tartu is an estonian astrophysicist and one of the discoverers of the large-scale structure of the universe",place of birth Tartu,0
"bannerman was born at 16 hope street off charlotte square in edinburgh at the home of her paternal uncle, patrick heron watson.edinburgh street directory 1862 she was the eldest daughter and fourth child of seven children of robert boog watson 1823-1910, minister of the free church of scotland and malacologist, and his wife janet 1831-1912, daughter of helen brodie and the papermaker and philanthropist alexander cowan.rootsweb, helen brodie cowan watson they spent much time with their maternal aunt, mrs cowan at 35 royal terrace on calton hill.edinburgh post office directory 1862",place of birth Edinburgh,0
"born in nanking now nanjing, jiangsu province, china, he attended fort street high school and the university of sydney in sydney, australia",place of birth Nanjing,0
larissa mabel riquelme frutos born 22 february 1985 is a paraguayan model and actress from asunción,place of birth Asunción,0
"marcus alonzo hanna was born on september 24, 1837, in new lisbon in 1895 renamed lisbon, ohio, to dr",place of birth Lisbon,0
"born in tours and guadeloupean origin, he was quickly spotted and integrates insep with her friends of ""blackteam"" gaël monfils of caribbean origin and jo-wilfried tsonga of congolese origin",place of birth Tours,0
"born in rome to parents from missanello, basilicata, southern italy,giancarlo filiani, talenti di origine lucana crescono, terra di basilicata, 4 june 2015 product of lazio youth system, in the 2013–2014 season he was sent on loan to serie b club crotone, where he played as a starter, obtaining 35 appearances and scoring 4 goals",place of birth Rome,0
"born in tianjin in 1942 to a family originally from ningbo, zhejiang province, feng rose to prominence as a pioneer of the scar literature movement that emerged after the cultural revolution",place of birth Tianjin,0
john latham was born on 27 june 1740 at eltham in northwest kent,place of birth Eltham,0
"sarah jane macaulay was born in beaconsfield, buckinghamshire on 31 october 1963",place of birth Beaconsfield,0
"dejan ""deki"" stanković , , born 11 september 1978 is a serbian professional football manager and former player who is the manager of serbian superliga club red star belgrade",place of birth Belgrade,0
"fedor ivanovič černych ; born 21 may 1991 is a russian-born lithuanian professional footballer who plays as a striker, winger or midfielder for russian club orenburg on loan from fc dynamo moscow and the lithuania national football team",place of birth Moscow,0
"born in qingdao, shandong province, wang xiuting rose to prominence with a victory in the 10,000 metres at the 1986 asian games in seoul.asian games",place of birth Shandong,0
sun bo ; born 1961 is a chinese business executive and engineer who served as general manager of china shipbuilding industry corporation csic,place of birth People's Republic of China,0
boldoni was one of seven siblings born to a prominent family in bellano on the shores of lake como,place of birth Bellano,0
"gott was born in pilsen in the protectorate of bohemia and moravia now plzeň, czech republic, and lived in prague from the age of six",place of birth Plzeň,0
"max mordechai farbmann was born in 1886 in salakas solok in present-day lithuania, and moved to vienna at the age of 20 to study sculpture",place of birth Salakas,0
"aliko dangote, an ethnic hausa muslim from kano, kano state, was born on 10 april 1957 into a wealthy muslim family,the son of mohammed dangote and mariya sanusi dantata, herself the daughter of sanusi dantata",place of birth Kano,0
"born in wigan, greater manchester to a chinese father and an english mother, chow started his career with his hometown club wigan athletic, joining the club at the age of nine after being spotted by a wigan scout whilst playing for blackbrook jfc",place of birth Wigan,0
"constantine was born at the psychiko palace in psychiko, a suburb of athens",place of birth Psychiko,0
"he was born in wilsden on the outskirts of bradford, yorkshire and educated at london's normal school of science, which was later absorbed into imperial college, london",place of birth Yorkshire,0
"a monument for peter iii stands in kiel north germany, the city of his birth",place of birth Kiel,0
"robb, one of nine children, was born to frank and marie robb, on a dairy farm in epping which lies north of melbourne",place of birth Epping,0
"hugh alexander was born into an anglo-irish family on 19 april 1909 in cork, ireland, the eldest child of conel william long alexander, an engineering professor at university college, cork ucc, and hilda barbara bennett.harry golombek, revised by ralph erskine, ""alexander, conel hugh o'donel 1909-1974, chess player and cryptanalyst"" in the oxford dictionary of national biography, 2004 his father died in 1920 during the irish war of independence, and the family moved to birmingham, england, where he attended king edward's school",place of birth Cork,0
"daniel louis castellaneta was born on october 29, 1957 at roseland community hospital on chicago's south side and was raised in river forest and oak park, illinois",place of birth Oak Park,0
"mansoor is thought to have been born either in a village named kariz or another village named band-i-taimoor source i.e.a., both of which are situated within the maiwand district of kandahar province in southern afghanistan, sometime during the 1960s",place of birth Kandahar,0
"debra lynelle strobel fischer born march 1, 1951 is an american politician serving as the senior united states senator from nebraska since 2013",place of birth Lincoln,0
zoran čampara ; born 16 february 1972 in mostar is a bosnian serb retired football player,place of birth Mostar,0
"he was born henry warington powell in new college lane, oxford; the son of reverend professor baden powell, who held the savilian chair of geometry at the university of oxford from 1827 to 1860, and of henrietta grace smyth, the third wife of baden powell the previous two having died, who was a gifted musician and artist",place of birth Oxford,0
"december 26, 1949 is an american pianist who was born in michigan and grew up mainly in montana miles city and billings, as well as mississippi and florida",place of birth Michigan,0
"naseeruddin shah was born in barabanki town of uttar pradesh, into a pashtun muslim family that originally came from meerut",place of birth Barabanki,0
"berberian was born on october 27, 1945 into an immigrant armenian family in tehran",place of birth Tehran,0
"winona laura horowitz was born in winona, minnesota, on october 29, 1971, the daughter of cynthia palmer née istas and michael d",place of birth Winona,0
françois hollande was born on 12 august 1954 in rouen,place of birth Rouen,0
he was born in geneva to two french huguenot refugees,place of birth Geneva,0
"opperman was born in marlborough, wiltshire and was educated at harrow school, an independent all-boys boarding school",place of birth Marlborough,0
"tsai ming-kai ; born 6 april 1950, in taiwan is a taiwanese entrepreneur, currently chairman of mediatek.""蔡明介 mr",place of birth Taiwan,0
"he was born in chennai then known as madras, in india, and died in princeton, new jersey, in 1960",place of birth Chennai,0
"seymour was born in pompey hill, onondaga county, new york",place of birth Pompey,0
bartošová was born in čeladná and spent her childhood and adolescence in frenštát pod radhoštěm,place of birth Čeladná,0
"born august 6, 1990 in tokyo is a japanese actress and singer",place of birth Tokyo,0
"born in shanyin modern shaoxing, zhejiang, xu was raised by a single mother who died when he was 14",place of birth Shaoxing,0
1786 – 11 march 1870 was born at menkhoaneng in the northern part of present-day lesotho,place of birth Lesotho,0
eddy bosnar born 29 april 1980 is an australian professional footballer centre back who last played for national premier leagues side sydney united,place of birth Sydney,0
"she was born in rome as anna lola pagnani stavros, the daughter of writer and screenplayer enzo pagnani",place of birth Rome,0
"losol or ""darizhavyn"" or ""darijavyn"" was born into a herdsman's family on april 15, 1890 in present-day batnorov district, khentii province",place of birth Batnorov,0
besso was born in riesbach from a family of italian jewish sephardi descent,place of birth Riesbach,0
"born in the small syrian city of mhardeh in the hama governorate, shouaa's first sport was basketball",place of birth Hama Governorate,0
"hamazaki was born in osaka prefecture on march 14, 1940",place of birth Ōsaka Prefecture,0
"gentry was born in shelby, north carolina, where he grew up and attended shelby high school",place of birth Shelby,0
"johnson was born on december 17, 1973 in silver spring, maryland",place of birth Maryland,0
"born and raised in chongqing, where she attended chongqing art school in 1996",place of birth Chongqing,0
jean tiberi born 30 january 1935 is a french politician who was mayor of paris from 22 may 1995 to 24 march 2001,place of birth Paris,0
klodiana shala born 22 august 1979 in tirana is an albanian track and field athlete who competes in the 200 metres and 400 metres sprints,place of birth Tirana,0
"li lianjie courtesy name yangzhong; born 26 april 1963,, better known by his stage name jet li, is a chinese film actor, film producer, martial artist, and retired wushu champion who was born in beijing",place of birth Beijing,0
"though born in zrenjanin, tošić grew up in a small village called orlovat which is located nearby",place of birth Orlovat,0
"smogulecki was born in 1610 in kraków or smogulec sources vary, the son of the starosta of bydgoszcz, maciej smogulecki, and zofia zebrzydowska",place of birth Kraków,0
+jared harris film work year title role notes 1989 the rachel papers geoff 1992 far and away paddy 1992 the last of the mohicans british lieutenant 1992 the public eye danny the doorman 1994 natural born killers london boy 1994 nadja edgar 1995 smoke jimmy rose 1995 dead man benmont tench 1995 blue in the face jimmy rose 1995 tall tale head thug pug 1996 i shot andy warhol andy warhol 1996 gold in the streets owen 1997 fathers' day lee 1997 sunday ray 1997 chinese box william 1997 white lies jacob reese 1998 happiness vlad 1998 b,place of birth London,0
"havelange was born on 8 may 1916, in rio de janeiro, to an affluent family; his father, faustin havelange, had immigrated to brazil from belgium, worked as an arms dealer, and owned a large estate that stretched along the present-day districts of laranjeiras, cosme velho and santa teresa",place of birth Rio de Janeiro,0
"the bab was born on october 20, 1819 1 muharram 1235 ah in shiraz to a middle-class merchant of the city and given the name ali muhammad",place of birth Shiraz,0
"foster was born in enniskillen and was raised in the townland of dernawilt, county fermanagh, between lisnaskea and roslea.arlene foster – profile , bbc news, 11 january 2010",place of birth Enniskillen,0
"the research of tokashiki iken indicates that he also went by the name of xie zhongxiang , a man born in changle, fujian",place of birth Fujian,0
"as he was born when the country was still under rule by the tokugawa bakufu, he was sent as a youth into the buddhist priesthood, and assigned to serve at the monzeki temple of myōhō-in in kyoto",place of birth Kyoto,0
"petrovsky was born in the village of pechenihy in kharkov governorate on 3 february old style - 22 january 1878, in the family of a craftsman some sources claim - son of tailor and laundrywoman",place of birth Pechenihy,0
"georg forster was born in the small village of nassenhuben mokry dwór near danzig gdańsk, in the region of royal prussia, in the polish-lithuanian commonwealth",place of birth Gdańsk,0
"shinto was born in hiroshima on september 15, 1960",place of birth Hiroshima,0
"erik johansson's son, the future king gustav i of sweden had been born a few years before sten's death",place of birth Sweden,0
"park won-jae ; born 28 may 1984 in pohang is a south korea footballer, who currently plays as full back for jeonbuk hyundai motors",place of birth Pohang,0
doming ngok-pui lam is a music composer born in macau in 1926,place of birth Macau,0
"willem kok was born on 29 september 1938, in bergambacht in the netherlands province of south holland, the son of willem kok 29 march 1910 – 10 january 1981 a carpenter, and neeltje de jager 17 october 1913 – 5 may 2005",place of birth Bergambacht,0
